seed,max_neurons,layers,lr,epoch,Jou_score,Jou_mse,Jou_rmse,Jou_mape
2,390,1,0.01,69,0.9995556473731995,0.00045187168871052563,0.02125727378359054,0.12423167377710342
2,390,1,0.01,70,0.9989830255508423,0.001034130691550672,0.03215790247436347,0.1561836451292038
2,390,1,0.01,71,0.9991694688796997,0.0008445367566309869,0.029060914586966923,0.15327584743499756
2,390,1,0.01,72,0.9993513822555542,0.0006595502491109073,0.025681710400806784,0.10772022604942322
2,390,1,0.01,73,0.9991300106048584,0.0008846887503750622,0.02974371783041021,0.13990750908851624
2,390,1,0.01,74,0.9991075992584229,0.0009074473637156188,0.030123867011318764,0.17370128631591797
2,390,1,0.01,75,0.9993687272071838,0.0006419341079890728,0.025336418610156265,0.12212300300598145
2,390,1,0.01,76,0.9994518756866455,0.0005573558737523854,0.02360838566595322,0.1362990438938141
2,390,1,0.01,77,0.9996511936187744,0.0003547064552549273,0.018833652201708708,0.10024241358041763
2,390,1,0.01,78,0.9994792938232422,0.0005294973962008953,0.023010810420341463,0.14898447692394257
2,390,1,0.01,79,0.9991419911384583,0.0008725113584659994,0.02953830324284046,0.23211295902729034
2,390,1,0.01,80,0.9995223879814148,0.0004856607993133366,0.022037713114416765,0.1731216460466385
2,390,1,0.01,81,0.9992888569831848,0.0007231468334794044,0.026891389578811365,0.10025686025619507
2,390,1,0.01,82,0.9989030957221985,0.0011154193198308349,0.03339789394304429,0.10975288599729538
2,390,1,0.01,83,0.9995524883270264,0.00045505515299737453,0.021332021774725773,0.10924933850765228
2,390,1,0.01,84,0.9996964335441589,0.0003087002842221409,0.017569868645557398,0.12331776320934296
2,390,1,0.01,85,0.999281108379364,0.0007310222717933357,0.02703742354207101,0.1867615282535553
2,390,1,0.01,86,0.9992294907569885,0.0007835115538910031,0.027991276389100286,0.126551553606987
2,390,1,0.01,87,0.9995529055595398,0.00045466667506843805,0.021322914319305372,0.105714812874794
2,390,1,0.01,88,0.9995959997177124,0.00041079518268816173,0.020268082856751937,0.16687968373298645
2,390,1,0.01,89,0.9996435046195984,0.00036249717231839895,0.019039358505958098,0.13064901530742645
2,390,1,0.01,90,0.9992276430130005,0.0007853862480260432,0.02802474349616858,0.10937963426113129
2,390,1,0.01,91,0.9990208148956299,0.0009956973372027278,0.031554672192921414,0.11910746246576309
2,390,1,0.01,92,0.9993230700492859,0.0006883563473820686,0.02623654602614583,0.10680419951677322
2,390,1,0.01,93,0.9996032118797302,0.00040350150084123015,0.020087346784511642,0.10977714508771896
2,390,1,0.01,94,0.9995968341827393,0.0004099781799595803,0.020247917916654548,0.12699560821056366
2,390,1,0.01,95,0.9996136426925659,0.0003928502555936575,0.01982045043871752,0.09840428084135056
2,390,1,0.01,96,0.9995688199996948,0.0004384504572954029,0.020939208611965326,0.07230715453624725
2,390,1,0.01,97,0.9995281100273132,0.0004798373847734183,0.02190519081800974,0.10230954736471176
2,390,1,0.01,98,0.9994420409202576,0.0005673933192156255,0.023820019295030505,0.17322449386119843
2,390,1,0.01,99,0.9992861151695251,0.000725906400475651,0.026942650212546854,0.17180182039737701
2,390,1,0.01,100,0.9995716214179993,0.0004356055869720876,0.020871166401811077,0.14040324091911316
3,390,1,0.01,1,0.9948835372924805,0.005202759522944689,0.07213015682046373,0.4144667088985443
3,390,1,0.01,2,0.9929367303848267,0.0071824220940470695,0.08474917164224716,0.403083860874176
3,390,1,0.01,3,0.9979020357131958,0.002133345929905772,0.04618815789686543,0.21667270362377167
3,390,1,0.01,4,0.9972965717315674,0.002749010222032666,0.05243100439656546,0.3711989223957062
3,390,1,0.01,5,0.9983691573143005,0.0016583341639488935,0.04072264927468366,0.24291320145130157
3,390,1,0.01,6,0.9971702098846436,0.0028775050304830074,0.053642380917358685,0.3135084807872772
3,390,1,0.01,7,0.9981967210769653,0.0018336899811401963,0.042821606475472125,0.18727511167526245
3,390,1,0.01,8,0.9986277222633362,0.0013954242458567023,0.03735537773676907,0.21006308495998383
3,390,1,0.01,9,0.9989660382270813,0.0010514311725273728,0.032425779443636706,0.12552429735660553
3,390,1,0.01,10,0.9985505938529968,0.0014738318277522922,0.03839051741970004,0.20774608850479126
