seed,max_neurons,layers,lr,unlock_layers,epoch,Hys_score,Hys_mse,Hys_rmse,Hys_mape
3,380,2,0.01,4,12,0.9872071743011475,0.012469670735299587,0.11166767990470469,2.3366711139678955
3,380,2,0.01,4,13,0.9972812533378601,0.0026500755921006203,0.05147888491508553,0.5255184173583984
3,380,2,0.01,4,14,0.9939572811126709,0.005890097934752703,0.07674697345663022,0.7692887783050537
3,380,2,0.01,4,15,0.9961903095245361,0.0037134422454982996,0.06093801970443657,1.27851402759552
3,380,2,0.01,4,16,0.9973832964897156,0.002550583565607667,0.05050330252179225,0.9693337082862854
3,380,2,0.01,4,17,0.9972909688949585,0.0026405719108879566,0.0513864954135613,0.5870497226715088
3,380,2,0.01,4,18,0.9966909289360046,0.003225460182875395,0.056793134997774115,0.5481695532798767
3,380,2,0.01,4,19,0.9967237114906311,0.003193554235622287,0.05651154072950309,0.382126122713089
3,380,2,0.01,4,20,0.9969841837882996,0.0029396251775324345,0.05421831035298347,0.8391525745391846
3,380,2,0.01,4,21,0.9962949752807617,0.003611433319747448,0.060095202135839826,1.0341814756393433
3,380,2,0.01,4,22,0.9946680665016174,0.0051972391083836555,0.07209187962859379,1.0329045057296753
3,380,2,0.01,4,23,0.997677743434906,0.0022636151406913996,0.0475774646307619,0.603215217590332
3,380,2,0.01,4,24,0.9925677180290222,0.007244546432048082,0.08511490135133849,1.0260430574417114
3,380,2,0.01,4,25,0.9932010173797607,0.0066272299736738205,0.08140780044733932,0.9487397074699402
3,380,2,0.01,4,26,0.9929234385490417,0.006897823419421911,0.08305313612032908,1.0347930192947388
3,380,2,0.01,4,27,0.9970999360084534,0.002826801734045148,0.05316767565020261,0.4156326353549957
3,380,2,0.01,4,28,0.9891557693481445,0.01057032123208046,0.10281206754112311,1.0522286891937256
3,380,2,0.01,4,29,0.9977233409881592,0.002219136105850339,0.047107707499413926,0.3258867859840393
3,380,2,0.01,4,30,0.9974965453147888,0.002440189942717552,0.04939827874245774,0.8413716554641724
3,380,2,0.01,4,31,0.9977028369903564,0.0022391537204384804,0.04731969696055206,0.43035778403282166
3,380,2,0.01,4,32,0.9969749450683594,0.002948653418570757,0.054301504754203235,0.4624362885951996
3,380,2,0.01,4,33,0.9960796236991882,0.0038213275838643312,0.061816887529738435,0.5877251625061035
3,380,2,0.01,4,34,0.9973321557044983,0.0026004700921475887,0.050994804560343096,1.344820261001587
3,380,2,0.01,4,35,0.9851295351982117,0.01449480839073658,0.12039438687387623,1.9481250047683716
3,380,2,0.01,4,36,0.9963181614875793,0.003588810795918107,0.059906684067123156,0.5542050004005432
3,380,2,0.01,4,37,0.9966776967048645,0.003238395322114229,0.05690690047888946,0.6751028299331665
3,380,2,0.01,4,38,0.9917213916778564,0.008069484494626522,0.08983030944300772,1.7179090976715088
3,380,2,0.01,4,39,0.9954954981803894,0.004390703979879618,0.06626238736930339,0.4459569454193115
3,380,2,0.01,4,40,0.998224675655365,0.0017304669599980116,0.04159888171571457,0.4778599441051483
3,380,2,0.01,4,41,0.9977239370346069,0.0022185579873621464,0.04710157096490675,0.2877539396286011
3,380,2,0.01,4,42,0.9957560300827026,0.0041367714293301105,0.06431773806136307,0.9718003273010254
3,380,2,0.01,4,43,0.9978777766227722,0.0020686080679297447,0.04548195321146339,0.8172110915184021
3,380,2,0.01,4,44,0.9982038140296936,0.0017508268356323242,0.04184288273568546,0.8327228426933289
